,Unnamed: 0,country,year,sex,age,suicides_no,population,suicides/100k,country-year,HDI_for_year,gdp_for_year,gdp_per_capita,generation,population_sum,suicides_no_sum
5466,5466,Chile,2001,male,5-14 years,12,1430077,0.84,Chile2001,0.7264794845264029,"70,979,923,960",5020,Millenials,14139590,1625
5467,5467,Chile,2001,female,5-14 years,10,1381776,0.72,Chile2001,0.7264794845264029,"70,979,923,960",5020,Millenials,14139590,1625
5468,5468,Chile,2002,male,75+ years,62,178855,34.66,Chile2002,0.7258371981546595,"69,736,811,435",4866,Silent,14332840,1603
5469,5469,Chile,2002,male,55-74 years,222,866261,25.63,Chile2002,0.7258371981546595,"69,736,811,435",4866,Silent,14332840,1603
5470,5470,Chile,2002,male,35-54 years,519,2027249,25.6,Chile2002,0.7258371981546595,"69,736,811,435",4866,Boomers,14332840,1603
5471,5471,Chile,2002,male,25-34 years,296,1250576,23.67,Chile2002,0.7258371981546595,"69,736,811,435",4866,Generation X,14332840,1603
5472,5472,Chile,2002,male,15-24 years,241,1324289,18.2,Chile2002,0.7258371981546595,"69,736,811,435",4866,Millenials,14332840,1603
5473,5473,Chile,2002,female,35-54 years,101,2055488,4.91,Chile2002,0.7258371981546595,"69,736,811,435",4866,Boomers,14332840,1603
5474,5474,Chile,2002,female,75+ years,13,301961,4.31,Chile2002,0.7258371981546595,"69,736,811,435",4866,Silent,14332840,1603
5475,5475,Chile,2002,female,25-34 years,46,1236130,3.72,Chile2002,0.7258371981546595,"69,736,811,435",4866,Generation X,14332840,1603
5476,5476,Chile,2002,female,15-24 years,47,1285841,3.66,Chile2002,0.7258371981546595,"69,736,811,435",4866,Millenials,14332840,1603
5477,5477,Chile,2002,female,55-74 years,34,1011017,3.36,Chile2002,0.7258371981546595,"69,736,811,435",4866,Silent,14332840,1603
5478,5478,Chile,2002,male,5-14 years,17,1421716,1.2,Chile2002,0.7258371981546595,"69,736,811,435",4866,Millenials,14332840,1603
5479,5479,Chile,2002,female,5-14 years,5,1373457,0.36,Chile2002,0.7258371981546595,"69,736,811,435",4866,Millenials,14332840,1603
5480,5480,Chile,2003,male,75+ years,68,186783,36.41,Chile2003,0.7270398469760855,"75,643,459,840",5208,Silent,14523758,1654
5481,5481,Chile,2003,male,55-74 years,252,893577,28.2,Chile2003,0.7270398469760855,"75,643,459,840",5208,Silent,14523758,1654
5482,5482,Chile,2003,male,35-54 years,522,2080845,25.09,Chile2003,0.7270398469760855,"75,643,459,840",5208,Boomers,14523758,1654
5483,5483,Chile,2003,male,25-34 years,306,1245745,24.56,Chile2003,0.7270398469760855,"75,643,459,840",5208,Generation X,14523758,1654
5484,5484,Chile,2003,male,15-24 years,234,1347509,17.37,Chile2003,0.7270398469760855,"75,643,459,840",5208,Millenials,14523758,1654
5485,5485,Chile,2003,female,35-54 years,92,2108485,4.36,Chile2003,0.7270398469760855,"75,643,459,840",5208,Boomers,14523758,1654
5486,5486,Chile,2003,female,25-34 years,53,1229939,4.31,Chile2003,0.7270398469760855,"75,643,459,840",5208,Generation X,14523758,1654
5487,5487,Chile,2003,female,15-24 years,53,1307367,4.05,Chile2003,0.7270398469760855,"75,643,459,840",5208,Millenials,14523758,1654
5488,5488,Chile,2003,female,75+ years,12,314243,3.82,Chile2003,0.7270398469760855,"75,643,459,840",5208,Silent,14523758,1654
5489,5489,Chile,2003,female,55-74 years,38,1037657,3.66,Chile2003,0.7270398469760855,"75,643,459,840",5208,Silent,14523758,1654
5490,5490,Chile,2003,male,5-14 years,20,1409825,1.42,Chile2003,0.7270398469760855,"75,643,459,840",5208,Millenials,14523758,1654
5491,5491,Chile,2003,female,5-14 years,4,1361783,0.29,Chile2003,0.7270398469760855,"75,643,459,840",5208,Millenials,14523758,1654
5492,5492,Chile,2004,male,75+ years,70,194364,36.01,Chile2004,0.7320547823264939,"99,210,392,858",6744,Silent,14710993,1735
5493,5493,Chile,2004,male,55-74 years,240,924415,25.96,Chile2004,0.7320547823264939,"99,210,392,858",6744,Silent,14710993,1735
5494,5494,Chile,2004,male,25-34 years,315,1242337,25.36,Chile2004,0.7320547823264939,"99,210,392,858",6744,Generation X,14710993,1735
5495,5495,Chile,2004,male,35-54 years,537,2130985,25.2,Chile2004,0.7320547823264939,"99,210,392,858",6744,Boomers,14710993,1735
5496,5496,Chile,2004,male,15-24 years,295,1369726,21.54,Chile2004,0.7320547823264939,"99,210,392,858",6744,Millenials,14710993,1735
5497,5497,Chile,2004,female,25-34 years,66,1224969,5.39,Chile2004,0.7320547823264939,"99,210,392,858",6744,Generation X,14710993,1735
5498,5498,Chile,2004,female,15-24 years,59,1327931,4.44,Chile2004,0.7320547823264939,"99,210,392,858",6744,Millenials,14710993,1735
5499,5499,Chile,2004,female,35-54 years,94,2157866,4.36,Chile2004,0.7320547823264939,"99,210,392,858",6744,Boomers,14710993,1735
5500,5500,Chile,2004,female,75+ years,11,326622,3.37,Chile2004,0.7320547823264939,"99,210,392,858",6744,Silent,14710993,1735
5501,5501,Chile,2004,female,55-74 years,28,1067631,2.62,Chile2004,0.7320547823264939,"99,210,392,858",6744,Silent,14710993,1735
5502,5502,Chile,2004,male,5-14 years,15,1395929,1.07,Chile2004,0.7320547823264939,"99,210,392,858",6744,Millenials,14710993,1735
5503,5503,Chile,2004,female,5-14 years,5,1348218,0.37,Chile2004,0.7320547823264939,"99,210,392,858",6744,Millenials,14710993,1735
5504,5504,Chile,2005,male,75+ years,69,201597,34.23,Chile2005,0.7879999999999999,"122,964,812,046",8256,Silent,14893574,1682
5505,5505,Chile,2005,male,55-74 years,252,959661,26.26,Chile2005,0.7879999999999999,"122,964,812,046",8256,Silent,14893574,1682
5506,5506,Chile,2005,male,35-54 years,512,2175825,23.53,Chile2005,0.7879999999999999,"122,964,812,046",8256,Boomers,14893574,1682
5507,5507,Chile,2005,male,25-34 years,279,1241761,22.47,Chile2005,0.7879999999999999,"122,964,812,046",8256,Generation X,14893574,1682
5508,5508,Chile,2005,male,15-24 years,265,1388993,19.08,Chile2005,0.7879999999999999,"122,964,812,046",8256,Millenials,14893574,1682
5509,5509,Chile,2005,female,35-54 years,108,2201632,4.91,Chile2005,0.7879999999999999,"122,964,812,046",8256,Boomers,14893574,1682
5510,5510,Chile,2005,female,15-24 years,62,1345647,4.61,Chile2005,0.7879999999999999,"122,964,812,046",8256,Millenials,14893574,1682
5511,5511,Chile,2005,female,25-34 years,49,1222631,4.01,Chile2005,0.7879999999999999,"122,964,812,046",8256,Generation X,14893574,1682
5512,5512,Chile,2005,female,55-74 years,40,1101868,3.63,Chile2005,0.7879999999999999,"122,964,812,046",8256,Silent,14893574,1682
5513,5513,Chile,2005,male,5-14 years,26,1381060,1.88,Chile2005,0.7879999999999999,"122,964,812,046",8256,Millenials,14893574,1682
5514,5514,Chile,2005,female,75+ years,6,339162,1.77,Chile2005,0.7879999999999999,"122,964,812,046",8256,Silent,14893574,1682
5515,5515,Chile,2005,female,5-14 years,14,1333737,1.05,Chile2005,0.7879999999999999,"122,964,812,046",8256,Millenials,14893574,1682
5516,5516,Chile,2006,male,75+ years,82,210746,38.91,Chile2006,0.7430500159714941,"154,788,024,806",10270,Silent,15071596,1795
5517,5517,Chile,2006,male,35-54 years,597,2214294,26.96,Chile2006,0.7430500159714941,"154,788,024,806",10270,Boomers,15071596,1795
5518,5518,Chile,2006,male,55-74 years,256,993366,25.77,Chile2006,0.7430500159714941,"154,788,024,806",10270,Silent,15071596,1795
5519,5519,Chile,2006,male,25-34 years,287,1244997,23.05,Chile2006,0.7430500159714941,"154,788,024,806",10270,Generation X,15071596,1795
5520,5520,Chile,2006,male,15-24 years,256,1407202,18.19,Chile2006,0.7430500159714941,"154,788,024,806",10270,Millenials,15071596,1795
5521,5521,Chile,2006,female,35-54 years,127,2239649,5.67,Chile2006,0.7430500159714941,"154,788,024,806",10270,Boomers,15071596,1795
5522,5522,Chile,2006,female,15-24 years,74,1361962,5.43,Chile2006,0.7430500159714941,"154,788,024,806",10270,Millenials,15071596,1795
5523,5523,Chile,2006,female,25-34 years,49,1223765,4.0,Chile2006,0.7430500159714941,"154,788,024,806",10270,Generation X,15071596,1795
5524,5524,Chile,2006,female,55-74 years,33,1136080,2.9,Chile2006,0.7430500159714941,"154,788,024,806",10270,Silent,15071596,1795
5525,5525,Chile,2006,female,75+ years,8,352617,2.27,Chile2006,0.7430500159714941,"154,788,024,806",10270,Silent,15071596,1795
5526,5526,Chile,2006,male,5-14 years,20,1367172,1.46,Chile2006,0.7430500159714941,"154,788,024,806",10270,Millenials,15071596,1795
5527,5527,Chile,2006,female,5-14 years,6,1319746,0.45,Chile2006,0.7430500159714941,"154,788,024,806",10270,Millenials,15071596,1795
5528,5528,Chile,2007,male,75+ years,63,219367,28.72,Chile2007,0.7466573361384541,"173,605,968,179",11387,Silent,15245435,1848
5529,5529,Chile,2007,male,55-74 years,270,1031049,26.19,Chile2007,0.7466573361384541,"173,605,968,179",11387,Silent,15245435,1848
5530,5530,Chile,2007,male,25-34 years,310,1251058,24.78,Chile2007,0.7466573361384541,"173,605,968,179",11387,Generation X,15245435,1848
5531,5531,Chile,2007,male,35-54 years,532,2247973,23.67,Chile2007,0.7466573361384541,"173,605,968,179",11387,Boomers,15245435,1848
5532,5532,Chile,2007,male,15-24 years,302,1422332,21.23,Chile2007,0.7466573361384541,"173,605,968,179",11387,Millenials,15245435,1848
5533,5533,Chile,2007,female,15-24 years,90,1375294,6.54,Chile2007,0.7466573361384541,"173,605,968,179",11387,Millenials,15245435,1848
5534,5534,Chile,2007,female,25-34 years,74,1227488,6.03,Chile2007,0.7466573361384541,"173,605,968,179",11387,Generation X,15245435,1848
5535,5535,Chile,2007,female,35-54 years,128,2272322,5.63,Chile2007,0.7466573361384541,"173,605,968,179",11387,Boomers,15245435,1848
5536,5536,Chile,2007,female,55-74 years,42,1174419,3.58,Chile2007,0.7466573361384541,"173,605,968,179",11387,Silent,15245435,1848
5537,5537,Chile,2007,female,75+ years,9,365832,2.46,Chile2007,0.7466573361384541,"173,605,968,179",11387,Silent,15245435,1848
5538,5538,Chile,2007,male,5-14 years,19,1352835,1.4,Chile2007,0.7466573361384541,"173,605,968,179",11387,Generation Z,15245435,1848
5539,5539,Chile,2007,female,5-14 years,9,1305466,0.69,Chile2007,0.7466573361384541,"173,605,968,179",11387,Generation Z,15245435,1848
5540,5540,Chile,2008,male,75+ years,74,227419,32.54,Chile2008,0.7484481762322602,"179,638,496,279",11653,Silent,15415661,2088
5541,5541,Chile,2008,male,25-34 years,346,1260323,27.45,Chile2008,0.7484481762322602,"179,638,496,279",11653,Generation X,15415661,2088
5542,5542,Chile,2008,male,55-74 years,294,1072247,27.42,Chile2008,0.7484481762322602,"179,638,496,279",11653,Silent,15415661,2088
5543,5543,Chile,2008,male,35-54 years,616,2277546,27.05,Chile2008,0.7484481762322602,"179,638,496,279",11653,Boomers,15415661,2088
5544,5544,Chile,2008,male,15-24 years,330,1433674,23.02,Chile2008,0.7484481762322602,"179,638,496,279",11653,Millenials,15415661,2088
5545,5545,Chile,2008,female,15-24 years,110,1384953,7.94,Chile2008,0.7484481762322602,"179,638,496,279",11653,Millenials,15415661,2088
5546,5546,Chile,2008,female,25-34 years,79,1234171,6.4,Chile2008,0.7484481762322602,"179,638,496,279",11653,Generation X,15415661,2088
5547,5547,Chile,2008,female,35-54 years,135,2300364,5.87,Chile2008,0.7484481762322602,"179,638,496,279",11653,Boomers,15415661,2088
5548,5548,Chile,2008,female,55-74 years,64,1216310,5.26,Chile2008,0.7484481762322602,"179,638,496,279",11653,Silent,15415661,2088
5549,5549,Chile,2008,female,75+ years,10,378855,2.64,Chile2008,0.7484481762322602,"179,638,496,279",11653,Silent,15415661,2088
5550,5550,Chile,2008,female,5-14 years,16,1291313,1.24,Chile2008,0.7484481762322602,"179,638,496,279",11653,Generation Z,15415661,2088
5551,5551,Chile,2008,male,5-14 years,14,1338486,1.05,Chile2008,0.7484481762322602,"179,638,496,279",11653,Generation Z,15415661,2088
5552,5552,Chile,2009,male,75+ years,88,234780,37.48,Chile2009,0.7468212400490166,"172,389,498,445",11062,Silent,15584149,2148
5553,5553,Chile,2009,male,25-34 years,362,1273220,28.43,Chile2009,0.7468212400490166,"172,389,498,445",11062,Generation X,15584149,2148
5554,5554,Chile,2009,male,55-74 years,316,1116278,28.31,Chile2009,0.7468212400490166,"172,389,498,445",11062,Silent,15584149,2148
5555,5555,Chile,2009,male,35-54 years,613,2304506,26.6,Chile2009,0.7468212400490166,"172,389,498,445",11062,Boomers,15584149,2148
5556,5556,Chile,2009,male,15-24 years,330,1440637,22.91,Chile2009,0.7468212400490166,"172,389,498,445",11062,Millenials,15584149,2148
5557,5557,Chile,2009,female,15-24 years,102,1390368,7.34,Chile2009,0.7468212400490166,"172,389,498,445",11062,Millenials,15584149,2148
5558,5558,Chile,2009,female,25-34 years,85,1244249,6.83,Chile2009,0.7468212400490166,"172,389,498,445",11062,Generation X,15584149,2148
5559,5559,Chile,2009,female,35-54 years,155,2325328,6.67,Chile2009,0.7468212400490166,"172,389,498,445",11062,Boomers,15584149,2148
5560,5560,Chile,2009,female,55-74 years,59,1260914,4.68,Chile2009,0.7468212400490166,"172,389,498,445",11062,Silent,15584149,2148
5561,5561,Chile,2009,female,75+ years,12,391659,3.06,Chile2009,0.7468212400490166,"172,389,498,445",11062,Silent,15584149,2148
5562,5562,Chile,2009,male,5-14 years,15,1324547,1.13,Chile2009,0.7468212400490166,"172,389,498,445",11062,Generation Z,15584149,2148
5563,5563,Chile,2009,female,5-14 years,11,1277663,0.86,Chile2009,0.7468212400490166,"172,389,498,445",11062,Generation Z,15584149,2148
5564,5564,Chile,2010,male,75+ years,98,241464,40.59,Chile2010,0.8140000000000001,"218,537,551,220",13874,Silent,15751851,2001
5565,5565,Chile,2010,male,35-54 years,607,2329802,26.05,Chile2010,0.8140000000000001,"218,537,551,220",13874,Generation X,15751851,2001
5566,5566,Chile,2010,male,25-34 years,307,1289792,23.8,Chile2010,0.8140000000000001,"218,537,551,220",13874,Generation X,15751851,2001
5567,5567,Chile,2010,male,55-74 years,273,1162662,23.48,Chile2010,0.8140000000000001,"218,537,551,220",13874,Silent,15751851,2001
5568,5568,Chile,2010,male,15-24 years,315,1442868,21.83,Chile2010,0.8140000000000001,"218,537,551,220",13874,Millenials,15751851,2001
5569,5569,Chile,2010,female,15-24 years,90,1391250,6.47,Chile2010,0.8140000000000001,"218,537,551,220",13874,Millenials,15751851,2001
5570,5570,Chile,2010,female,35-54 years,150,2348223,6.39,Chile2010,0.8140000000000001,"218,537,551,220",13874,Generation X,15751851,2001
5571,5571,Chile,2010,female,25-34 years,78,1257779,6.2,Chile2010,0.8140000000000001,"218,537,551,220",13874,Generation X,15751851,2001
5572,5572,Chile,2010,female,55-74 years,45,1307594,3.44,Chile2010,0.8140000000000001,"218,537,551,220",13874,Silent,15751851,2001
5573,5573,Chile,2010,female,75+ years,10,404348,2.47,Chile2010,0.8140000000000001,"218,537,551,220",13874,Silent,15751851,2001
5574,5574,Chile,2010,male,5-14 years,18,1311312,1.37,Chile2010,0.8140000000000001,"218,537,551,220",13874,Generation Z,15751851,2001
5575,5575,Chile,2010,female,5-14 years,10,1264757,0.79,Chile2010,0.8140000000000001,"218,537,551,220",13874,Generation Z,15751851,2001
5576,5576,Chile,2011,male,75+ years,89,250197,35.57,Chile2011,0.821,"252,251,992,029",15854,Silent,15910783,2027
5577,5577,Chile,2011,male,55-74 years,339,1205080,28.13,Chile2011,0.821,"252,251,992,029",15854,Boomers,15910783,2027
5578,5578,Chile,2011,male,25-34 years,330,1309717,25.2,Chile2011,0.821,"252,251,992,029",15854,Millenials,15910783,2027
5579,5579,Chile,2011,male,35-54 years,575,2350457,24.46,Chile2011,0.821,"252,251,992,029",15854,Generation X,15910783,2027
5580,5580,Chile,2011,male,15-24 years,312,1441346,21.65,Chile2011,0.821,"252,251,992,029",15854,Millenials,15910783,2027
5581,5581,Chile,2011,female,35-54 years,158,2367343,6.67,Chile2011,0.821,"252,251,992,029",15854,Generation X,15910783,2027
5582,5582,Chile,2011,female,25-34 years,67,1274974,5.26,Chile2011,0.821,"252,251,992,029",15854,Millenials,15910783,2027
5583,5583,Chile,2011,female,15-24 years,69,1388507,4.97,Chile2011,0.821,"252,251,992,029",15854,Millenials,15910783,2027
5584,5584,Chile,2011,female,55-74 years,50,1351263,3.7,Chile2011,0.821,"252,251,992,029",15854,Boomers,15910783,2027
5585,5585,Chile,2011,female,75+ years,14,417296,3.35,Chile2011,0.821,"252,251,992,029",15854,Silent,15910783,2027
5586,5586,Chile,2011,female,5-14 years,12,1253907,0.96,Chile2011,0.821,"252,251,992,029",15854,Generation Z,15910783,2027
5587,5587,Chile,2011,male,5-14 years,12,1300696,0.92,Chile2011,0.821,"252,251,992,029",15854,Generation Z,15910783,2027
5588,5588,Chile,2012,male,75+ years,101,258082,39.13,Chile2012,0.8270000000000001,"267,122,320,057",16617,Silent,16075247,1841
5589,5589,Chile,2012,male,25-34 years,319,1333713,23.92,Chile2012,0.8270000000000001,"267,122,320,057",16617,Millenials,16075247,1841
5590,5590,Chile,2012,male,35-54 years,555,2370451,23.41,Chile2012,0.8270000000000001,"267,122,320,057",16617,Generation X,16075247,1841
5591,5591,Chile,2012,male,55-74 years,285,1250017,22.8,Chile2012,0.8270000000000001,"267,122,320,057",16617,Boomers,16075247,1841
5592,5592,Chile,2012,male,15-24 years,242,1435400,16.86,Chile2012,0.8270000000000001,"267,122,320,057",16617,Millenials,16075247,1841
5593,5593,Chile,2012,female,35-54 years,138,2385205,5.79,Chile2012,0.8270000000000001,"267,122,320,057",16617,Generation X,16075247,1841
5594,5594,Chile,2012,female,25-34 years,62,1296016,4.78,Chile2012,0.8270000000000001,"267,122,320,057",16617,Millenials,16075247,1841
5595,5595,Chile,2012,female,15-24 years,62,1381401,4.49,Chile2012,0.8270000000000001,"267,122,320,057",16617,Millenials,16075247,1841
5596,5596,Chile,2012,female,55-74 years,52,1397521,3.72,Chile2012,0.8270000000000001,"267,122,320,057",16617,Boomers,16075247,1841
5597,5597,Chile,2012,female,75+ years,10,429697,2.33,Chile2012,0.8270000000000001,"267,122,320,057",16617,Silent,16075247,1841
5598,5598,Chile,2012,male,5-14 years,8,1292347,0.62,Chile2012,0.8270000000000001,"267,122,320,057",16617,Generation Z,16075247,1841
5599,5599,Chile,2012,female,5-14 years,7,1245397,0.56,Chile2012,0.8270000000000001,"267,122,320,057",16617,Generation Z,16075247,1841
5600,5600,Chile,2013,male,75+ years,82,265665,30.87,Chile2013,0.83,"278,384,332,694",17140,Silent,16242244,1738
5601,5601,Chile,2013,male,55-74 years,288,1296922,22.21,Chile2013,0.83,"278,384,332,694",17140,Boomers,16242244,1738
5602,5602,Chile,2013,male,25-34 years,298,1359760,21.92,Chile2013,0.83,"278,384,332,694",17140,Millenials,16242244,1738
5603,5603,Chile,2013,male,35-54 years,516,2389789,21.59,Chile2013,0.83,"278,384,332,694",17140,Generation X,16242244,1738
5604,5604,Chile,2013,male,15-24 years,224,1425807,15.71,Chile2013,0.83,"278,384,332,694",17140,Millenials,16242244,1738
5605,5605,Chile,2013,female,35-54 years,130,2401833,5.41,Chile2013,0.83,"278,384,332,694",17140,Generation X,16242244,1738
5606,5606,Chile,2013,female,15-24 years,60,1370723,4.38,Chile2013,0.83,"278,384,332,694",17140,Millenials,16242244,1738
5607,5607,Chile,2013,female,25-34 years,52,1318935,3.94,Chile2013,0.83,"278,384,332,694",17140,Millenials,16242244,1738
5608,5608,Chile,2013,female,55-74 years,54,1445681,3.74,Chile2013,0.83,"278,384,332,694",17140,Boomers,16242244,1738
5609,5609,Chile,2013,female,75+ years,14,442189,3.17,Chile2013,0.83,"278,384,332,694",17140,Silent,16242244,1738
5610,5610,Chile,2013,male,5-14 years,12,1285975,0.93,Chile2013,0.83,"278,384,332,694",17140,Generation Z,16242244,1738
5611,5611,Chile,2013,female,5-14 years,8,1238965,0.65,Chile2013,0.83,"278,384,332,694",17140,Generation Z,16242244,1738
5612,5612,Chile,2014,male,75+ years,92,273608,33.62,Chile2014,0.8320000000000001,"260,584,090,571",15883,Silent,16406867,1789
5613,5613,Chile,2014,male,55-74 years,308,1345116,22.9,Chile2014,0.8320000000000001,"260,584,090,571",15883,Boomers,16406867,1789
5614,5614,Chile,2014,male,35-54 years,536,2408469,22.25,Chile2014,0.8320000000000001,"260,584,090,571",15883,Generation X,16406867,1789
5615,5615,Chile,2014,male,25-34 years,289,1384843,20.87,Chile2014,0.8320000000000001,"260,584,090,571",15883,Millenials,16406867,1789
5616,5616,Chile,2014,male,15-24 years,238,1413924,16.83,Chile2014,0.8320000000000001,"260,584,090,571",15883,Millenials,16406867,1789
5617,5617,Chile,2014,female,35-54 years,127,2417192,5.25,Chile2014,0.8320000000000001,"260,584,090,571",15883,Generation X,16406867,1789
5618,5618,Chile,2014,female,25-34 years,60,1340788,4.47,Chile2014,0.8320000000000001,"260,584,090,571",15883,Millenials,16406867,1789
5619,5619,Chile,2014,female,15-24 years,58,1357865,4.27,Chile2014,0.8320000000000001,"260,584,090,571",15883,Millenials,16406867,1789
5620,5620,Chile,2014,female,55-74 years,52,1494867,3.48,Chile2014,0.8320000000000001,"260,584,090,571",15883,Boomers,16406867,1789
5621,5621,Chile,2014,female,75+ years,8,455627,1.76,Chile2014,0.8320000000000001,"260,584,090,571",15883,Silent,16406867,1789
5622,5622,Chile,2014,male,5-14 years,12,1280751,0.94,Chile2014,0.8320000000000001,"260,584,090,571",15883,Generation Z,16406867,1789
5623,5623,Chile,2014,female,5-14 years,9,1233817,0.73,Chile2014,0.8320000000000001,"260,584,090,571",15883,Generation Z,16406867,1789
5624,5624,Chile,2015,male,75+ years,117,282308,41.44,Chile2015,0.7564229095742948,"243,999,477,738",14729,Silent,16565725,1838
5625,5625,Chile,2015,male,55-74 years,301,1394272,21.59,Chile2015,0.7564229095742948,"243,999,477,738",14729,Boomers,16565725,1838
5626,5626,Chile,2015,male,35-54 years,513,2426719,21.14,Chile2015,0.7564229095742948,"243,999,477,738",14729,Generation X,16565725,1838
5627,5627,Chile,2015,male,25-34 years,296,1406921,21.04,Chile2015,0.7564229095742948,"243,999,477,738",14729,Millenials,16565725,1838
5628,5628,Chile,2015,male,15-24 years,224,1400822,15.99,Chile2015,0.7564229095742948,"243,999,477,738",14729,Millenials,16565725,1838
5629,5629,Chile,2015,female,35-54 years,136,2431495,5.59,Chile2015,0.7564229095742948,"243,999,477,738",14729,Generation X,16565725,1838
5630,5630,Chile,2015,female,55-74 years,78,1544550,5.05,Chile2015,0.7564229095742948,"243,999,477,738",14729,Boomers,16565725,1838
5631,5631,Chile,2015,female,25-34 years,66,1359598,4.85,Chile2015,0.7564229095742948,"243,999,477,738",14729,Millenials,16565725,1838
5632,5632,Chile,2015,female,15-24 years,64,1343941,4.76,Chile2015,0.7564229095742948,"243,999,477,738",14729,Millenials,16565725,1838
5633,5633,Chile,2015,female,75+ years,21,470618,4.46,Chile2015,0.7564229095742948,"243,999,477,738",14729,Silent,16565725,1838
5634,5634,Chile,2015,female,5-14 years,13,1228869,1.06,Chile2015,0.7564229095742948,"243,999,477,738",14729,Generation Z,16565725,1838
5635,5635,Chile,2015,male,5-14 years,9,1275612,0.71,Chile2015,0.7564229095742948,"243,999,477,738",14729,Generation Z,16565725,1838
5636,5636,Colombia,1985,male,75+ years,21,123400,17.02,Colombia1985,0.573,"34,894,411,352",1393,G.I. Generation,25052400,1001
5637,5637,Colombia,1985,male,55-74 years,113,1015200,11.13,Colombia1985,0.573,"34,894,411,352",1393,G.I. Generation,25052400,1001
5638,5638,Colombia,1985,male,25-34 years,193,2323700,8.31,Colombia1985,0.573,"34,894,411,352",1393,Boomers,25052400,1001
5639,5639,Colombia,1985,male,15-24 years,256,3190200,8.02,Colombia1985,0.573,"34,894,411,352",1393,Generation X,25052400,1001
5640,5640,Colombia,1985,male,35-54 years,188,2451100,7.67,Colombia1985,0.573,"34,894,411,352",1393,Silent,25052400,1001
5641,5641,Colombia,1985,female,15-24 years,117,3140700,3.73,Colombia1985,0.573,"34,894,411,352",1393,Generation X,25052400,1001
5642,5642,Colombia,1985,female,25-34 years,45,2276100,1.98,Colombia1985,0.573,"34,894,411,352",1393,Boomers,25052400,1001
5643,5643,Colombia,1985,female,75+ years,3,174000,1.72,Colombia1985,0.573,"34,894,411,352",1393,G.I. Generation,25052400,1001
5644,5644,Colombia,1985,female,35-54 years,31,2403500,1.29,Colombia1985,0.573,"34,894,411,352",1393,Silent,25052400,1001
5645,5645,Colombia,1985,female,55-74 years,12,1150600,1.04,Colombia1985,0.573,"34,894,411,352",1393,G.I. Generation,25052400,1001
5646,5646,Colombia,1985,male,5-14 years,12,3443900,0.35,Colombia1985,0.573,"34,894,411,352",1393,Generation X,25052400,1001
5647,5647,Colombia,1985,female,5-14 years,10,3360000,0.3,Colombia1985,0.573,"34,894,411,352",1393,Generation X,25052400,1001
5648,5648,Colombia,1986,male,75+ years,13,126000,10.32,Colombia1986,0.7080371376659699,"34,942,489,684",1366,G.I. Generation,25585600,958
5649,5649,Colombia,1986,male,15-24 years,260,3258100,7.98,Colombia1986,0.7080371376659699,"34,942,489,684",1366,Generation X,25585600,958
5650,5650,Colombia,1986,male,25-34 years,189,2373200,7.96,Colombia1986,0.7080371376659699,"34,942,489,684",1366,Boomers,25585600,958
5651,5651,Colombia,1986,male,55-74 years,81,1036800,7.81,Colombia1986,0.7080371376659699,"34,942,489,684",1366,G.I. Generation,25585600,958
5652,5652,Colombia,1986,male,35-54 years,187,2503200,7.47,Colombia1986,0.7080371376659699,"34,942,489,684",1366,Silent,25585600,958
5653,5653,Colombia,1986,female,15-24 years,121,3207600,3.77,Colombia1986,0.7080371376659699,"34,942,489,684",1366,Generation X,25585600,958
5654,5654,Colombia,1986,female,25-34 years,48,2324500,2.06,Colombia1986,0.7080371376659699,"34,942,489,684",1366,Boomers,25585600,958
5655,5655,Colombia,1986,female,55-74 years,13,1175000,1.11,Colombia1986,0.7080371376659699,"34,942,489,684",1366,G.I. Generation,25585600,958
5656,5656,Colombia,1986,female,35-54 years,26,2454600,1.06,Colombia1986,0.7080371376659699,"34,942,489,684",1366,Silent,25585600,958
5657,5657,Colombia,1986,female,5-14 years,10,3431600,0.29,Colombia1986,0.7080371376659699,"34,942,489,684",1366,Generation X,25585600,958
5658,5658,Colombia,1986,male,5-14 years,10,3517300,0.28,Colombia1986,0.7080371376659699,"34,942,489,684",1366,Generation X,25585600,958
5659,5659,Colombia,1986,female,75+ years,0,177700,0.0,Colombia1986,0.7080371376659699,"34,942,489,684",1366,G.I. Generation,25585600,958
5660,5660,Colombia,1987,male,15-24 years,301,3533143,8.52,Colombia1987,0.7068897418080441,"36,373,307,085",1299,Generation X,28009432,951
5661,5661,Colombia,1987,male,55-74 years,86,1044703,8.23,Colombia1987,0.7068897418080441,"36,373,307,085",1299,G.I. Generation,28009432,951
5662,5662,Colombia,1987,male,75+ years,14,183612,7.62,Colombia1987,0.7068897418080441,"36,373,307,085",1299,G.I. Generation,28009432,951
5663,5663,Colombia,1987,male,25-34 years,192,2615813,7.34,Colombia1987,0.7068897418080441,"36,373,307,085",1299,Boomers,28009432,951
5664,5664,Colombia,1987,male,35-54 years,147,2567656,5.73,Colombia1987,0.7068897418080441,"36,373,307,085",1299,Silent,28009432,951
5665,5665,Colombia,1987,female,15-24 years,118,3468807,3.4,Colombia1987,0.7068897418080441,"36,373,307,085",1299,Generation X,28009432,951
5666,5666,Colombia,1987,female,25-34 years,29,2651735,1.09,Colombia1987,0.7068897418080441,"36,373,307,085",1299,Boomers,28009432,951
